pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-0,0-1,0-0,,344649,,,11,,3,Deuce,Greg Gamal,Near,,,,,,,,,,141.96679790018914,-485.2717848,Crosscourt,Forehand,,,,,,,,,,-72.86729003,243.15664370066173,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,2,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
40-0,0-1,0-0,,345950,,,11,,4,Deuce,Greg Gamal,Near,,,,,,,,,,-126.491776,462.6557906821756,Crosscourt,Forehand,,,,,,,,,,65.98820538054333,-279.5321468,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,2,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
40-0,0-1,0-0,,347220,,,11,,5,Deuce,Greg Gamal,Near,,,,,,,,,,92.70081474185938,-494.5418471,Crosscourt,Forehand,,,,,,,,,,-97.62431649,428.4205161852555,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,2,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
40-0,0-1,0-0,,348350,1.0,348350.0,11,,6,Deuce,Greg Gamal,Near,,,,,,,,,,-105.0360182,513.4917213470662,Down the Line,Forehand,,,,,,,,,,-115.6517279,23.75483377076636,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,2,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Greg Gamal,1,,,
0-0,0-2,0-0,1.0,378290,,,12,,1,Deuce,Cassius Chinlund,Far,1.0,Body,94.90745297457914,-209.2680392,,,,,,-20.20354331,412.4179297898131,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,3,True,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
0-0,0-2,0-0,,379220,,,12,,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,132.0986657917078,-510.3907152,Down the Line,Forehand,,,,,,,,,,90.26168526,300.364381,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
0-0,0-2,0-0,,380390,,,12,,3,Ad,Cassius Chinlund,Far,,,,,,,,,,80.58991142,457.2731627294225,Crosscourt,Backhand,,,,,,,,,,-53.37771763,-455.8971238,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Long
0-0,0-2,0-0,,381820,1.0,381820.0,12,,4,Ad,Cassius Chinlund,Far,,,,,,,,,,-72.8523622,-525.6414753,Down the Line,Backhand,,,,,,,,,,-112.718143,296.5860728344924,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,Greg Gamal,,,,Short
0-15,0-2,0-0,1.0,394920,,,13,,1,Ad,Cassius Chinlund,Far,1.0,Body,-86.41547463,-209.6965442,,,,,,37.47281277338397,462.6557906821756,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,3,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
0-15,0-2,0-0,,395799,,,13,,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-132.0239119,-537.602909,Down the Line,Forehand,,,,,,,,,,-80.54539589,214.2881889762672,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Short
0-15,0-2,0-0,,397149,,,13,,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-44.81783683,456.0770231843663,Crosscourt,Forehand,,,,,,,,,,70.88610017,-422.6239283,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
0-15,0-2,0-0,,398519,,,13,,4,Deuce,Cassius Chinlund,Far,,,,,,,,,,83.05694444440154,-554.6478784,Crosscourt,Forehand,,,,,,,,,,-101.3276794,366.65347769009935,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
0-15,0-2,0-0,,399820,,,13,,5,Deuce,Cassius Chinlund,Far,,,,,,,,,,-121.0343559,532.6299540679663,Down the Line,Forehand,,,,,,,,,,-42.44523185,-220.750596,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
0-15,0-2,0-0,,401290,,,13,,6,Ad,Cassius Chinlund,Far,,,,,,,,,,-9.821434821,-527.7347386,Crosscourt,Backhand,,,,,,,,,,46.332666229197415,370.37352908992233,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
0-15,0-2,0-0,,402589,,,13,,7,Ad,Cassius Chinlund,Far,,,,,,,,,,60.25553915132495,482.39209317560375,Crosscourt,Backhand,,,,,,,,,,-72.28326772,-198.5578248,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
0-15,0-2,0-0,,403850,,,13,,8,Ad,Cassius Chinlund,Far,,,,,,,,,,-117.5206912,-497.532196,Crosscourt,Backhand,,,,,,,,,,40.41558398948044,443.3471511371288,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
0-15,0-2,0-0,,405149,,,13,,9,Ad,Cassius Chinlund,Far,,,,,,,,,,47.65867782149769,444.11562773380376,Crosscourt,Backhand,,,,,,,,,,-61.11021435,-398.2275044,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
0-15,0-2,0-0,,406519,1.0,406519.0,13,,10,Ad,Cassius Chinlund,Far,,,,,,,,,,-52.74229003,-498.1302657,Crosscourt,Backhand,,,,,,,,,,150.4492071,669.2920166225763,,,,,1.0,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,Cassius Chinlund,1,,,Long
15-15,0-2,0-0,1.0,427190,,,14,,1,Deuce,Cassius Chinlund,Far,1.0,Body,55.756638232692104,-229.4808454,,,,,,-34.0152231,505.1187445316725,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,3,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
15-15,0-2,0-0,,427989,1.0,427989.0,14,,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,74.57181758526332,-523.847266,Down the Line,Backhand,,,,,,,,,,19.381211723524547,-244.6159339,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,1.0,,Cassius Chinlund,1,,,
30-15,0-2,0-0,1.0,454489,,,15,,1,Ad,Cassius Chinlund,Far,1.0,Body,-94.1669182,-169.9319663,,,,,,43.509585520537456,488.37279090088504,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,3,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
30-15,0-2,0-0,,455399,1.0,455399.0,15,,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-171.0479549,-511.8858705,Down the Line,Backhand,,,,,,,,,,-166.6012631,316.9857830269578,,,1.0,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,Cassius Chinlund,1,,,
40-15,0-2,0-0,1.0,469019,,,16,,1,Deuce,Cassius Chinlund,Far,1.0,Body,52.76774387573827,-170.7947561,,,,,,-35.0992126,493.1573491,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,3,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
40-15,0-2,0-0,,469799,,,16,,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,98.45725065611713,-534.3135061,Crosscourt,Backhand,,,,,,,,,,-160.1254593,393.06496609778475,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,
40-15,0-2,0-0,,471119,,,16,,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-154.6010171,556.5527449690912,Crosscourt,Forehand,,,,,,,,,,78.86884843,-318.9804845,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
40-15,0-2,0-0,,472519,,,16,,4,Deuce,Cassius Chinlund,Far,,,,,,,,,,98.83102034,-518.1656223,Crosscourt,Forehand,,,,,,,,,,-109.074836,319.12604986860146,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
40-15,0-2,0-0,,473890,,,16,,5,Deuce,Cassius Chinlund,Far,,,,,,,,,,-156.5447725,586.4562335954975,Crosscourt,Forehand,1.0,,,,,,,,,155.24984142599155,-91.74497485,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
40-15,0-2,0-0,,476000,1.0,476000.0,16,,6,Deuce,Cassius Chinlund,Far,,,,,,,,,,91.87848315830774,-278.3396435,Down the Line,Forehand,1.0,,,,,,,,,18.678838582667517,241.8762576551681,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,3,False,,Greg Gamal,Greg Gamal,,,,Greg Gamal,,,,Short
40-30,0-2,0-0,1.0,496250,,,17,,1,Ad,Cassius Chinlund,Far,0.0,Wide,-121.6195647,-270.931157,0.0,Body,-96.40161308,-263.7909503,,41.37896435,455.4789534118381,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,3,False,,Greg Gamal,Cassius Chinlund,,,,,,Double Fault,Body,
40-30,0-2,0-0,,507200,,,17,,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-136.883224,-525.9405293,Crosscourt,Backhand,,,,,,,,,,48.70741469813757,180.70705927374743,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
40-30,0-2,0-0,,509000,1.0,509000.0,17,,3,Ad,Cassius Chinlund,Far,,,,,,,,,,92.25225284334692,483.5882327,Crosscourt,Backhand,1.0,,,,,,,,,-180.1685094,359.57103018354127,,1.0,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,Greg Gamal,1,,,
40-40,0-2,0-0,1.0,520349,,,18,1.0,1,Deuce,Cassius Chinlund,Far,0.0,Wide,234.03080708649327,-309.3312555,1.0,Body,96.30362532803424,-172.6122758,,-37.09900481,484.7843722657163,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,3,False,,Greg Gamal,Cassius Chinlund,,,,,,2nd Serve In,Body,
40-40,0-2,0-0,,530950,,,18,1.0,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,136.65892388444382,-495.1399169,Crosscourt,Forehand,,,,,,,,,,-9.046489501,282.6215168414988,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
40-40,0-2,0-0,,532049,,,18,1.0,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-33.23024934,472.82297681515377,Down the Line,Backhand,,,,,,,,,,-14.77800744,-351.5699092,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,,,,,,,,Deep
40-40,0-2,0-0,,533450,,,18,1.0,4,Ad,Cassius Chinlund,Far,,,,,,,,,,-17.53092738,-525.6414753,Crosscourt,Forehand,,,,,,,,,,75.33126093609407,340.6582458440935,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,Short
40-40,0-2,0-0,,534549,,,18,1.0,5,Ad,Cassius Chinlund,Far,,,,,,,,,,93.14937664037184,517.08014,Crosscourt,Backhand,,,,,,,,,,-96.32437117,-354.1275044,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
40-40,0-2,0-0,,536500,,,18,1.0,6,Ad,Cassius Chinlund,Far,,,,,,,,,,-106.6059274,-478.6930173,Crosscourt,Backhand,,,,,,,,,,61.176470909854665,409.53425743635887,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
40-40,0-2,0-0,,537719,,,18,1.0,7,Ad,Cassius Chinlund,Far,,,,,,,,,,76.55293088,468.03841863492875,Down the Line,Backhand,,,,,,,,,,108.01882655287508,-177.0265475,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
40-40,0-2,0-0,,539380,,,18,1.0,8,Deuce,Cassius Chinlund,Far,,,,,,,,,,87.61720253713759,-528.6318241,Crosscourt,Forehand,,,,,,,,,,-27.44545057,218.68381999113808,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
40-40,0-2,0-0,,540919,,,18,1.0,9,Deuce,Cassius Chinlund,Far,,,,,,,,,,-55.84475066,482.39209317560375,Crosscourt,Backhand,,,,,,,,,,72.97304790022477,-317.0565562,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,,,,,,,,Short
40-40,0-2,0-0,,542280,,,18,1.0,10,Deuce,Cassius Chinlund,Far,,,,,,,,,,86.12204724,-504.4100175,Down the Line,Forehand,,,,,,,,,,57.72221128605943,296.2687226595144,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
40-40,0-2,0-0,,543450,,,18,1.0,11,Ad,Cassius Chinlund,Far,,,,,,,,,,42.35080381,494.35348862616627,Crosscourt,Backhand,,,,,,,,,,-99.47701225,-318.6843012,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
40-40,0-2,0-0,,544950,,,18,1.0,12,Ad,Cassius Chinlund,Far,,,,,,,,,,-104.7369641,-490.6544127,Crosscourt,Backhand,,,,,,,,,,53.26043853890512,489.33341535407794,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,,,,,Long
40-40,0-2,0-0,,546250,,,18,1.0,13,Ad,Cassius Chinlund,Far,,,,,,,,,,65.63816710407808,491.9612095360538,Down the Line,Backhand,,,,,,,,,,25.709957349068084,-192.2472222,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,3,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
40-40,0-2,0-0,,547750,1.0,547750.0,18,1.0,14,Deuce,Cassius Chinlund,Far,,,,,,,,,,1.1219597550300415,-522.3521107,Crosscourt,Forehand,,,,,,,,,,-35.21136264,-70.44113626,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,3,False,,Greg Gamal,Greg Gamal,,,,Cassius Chinlund,1,,,
0-0,2-1,0-0,1.0,644919,,,19,,1,Deuce,Greg Gamal,Far,0.0,T,17.689774715651403,19.86739938756629,0.0,Body,76.65738735779067,-259.5352964,,-40.48184055,477.0094652228506,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,4,True,,Cassius Chinlund,Greg Gamal,,,,,,Double Fault,Body,
0-0,2-1,0-0,,658320,1.0,658320.0,19,,2,Deuce,Greg Gamal,Far,,,,,,,,,,93.67269247589212,-451.7798775,Down the Line,Forehand,,,,,,,,,,6.536701662288837,166.99256342948505,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Cassius Chinlund,,,,Short
0-15,2-1,0-0,1.0,677580,,,20,,1,Ad,Greg Gamal,Far,1.0,Body,-79.99295166,-192.0959154,,,,,,23.343400043732476,464.45,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
0-15,2-1,0-0,,678580,,,20,,2,Ad,Greg Gamal,Far,,,,,,,,,,-94.94358596,-468.2267771,Crosscourt,Backhand,,,,,,,,,,48.41762358,454.53899824998393,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
0-15,2-1,0-0,,680280,,,20,,3,Ad,Greg Gamal,Far,,,,,,,,,,67.09596456689448,488.37279090088504,Crosscourt,Backhand,,,,,,,,,,-23.05866142,-238.0255304,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,2-1,0-0,,681479,,,20,,4,Ad,Greg Gamal,Far,,,,,,,,,,-46.94845801,-505.9051728,Down the Line,Backhand,,,,,,,,,,-136.6660433,243.59709098850055,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-15,2-1,0-0,,682880,1.0,682880.0,20,,5,Deuce,Greg Gamal,Far,,,,,,,,,,-132.7714895,554.1604658789788,Crosscourt,Forehand,,,,,,,,,,112.2626913822692,-507.0512084,,,,,1.0,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,Cassius Chinlund,1,,,Long
0-30,2-1,0-0,1.0,710380,,,21,,1,Deuce,Greg Gamal,Far,1.0,Body,91.80744203844776,-153.8083497,,,,,,-52.8917979,440.5272091,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
0-30,2-1,0-0,,711150,,,21,,2,Deuce,Greg Gamal,Far,,,,,,,,,,141.81729002617345,-446.3972496,Crosscourt,Forehand,,,,,,,,,,-82.85951444,217.37629593164615,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,2-1,0-0,,712650,,,21,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-172.0945866,554.1604658789788,Down the Line,Forehand,,,,,,,,,,-135.9267334,-296.5404473,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-1,0-0,,713900,,,21,,4,Ad,Greg Gamal,Far,,,,,,,,,,-128.8840551,-534.9115759,Crosscourt,Backhand,,,,,,,,,,51.71449037617626,381.4245953628826,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
0-30,2-1,0-0,,715619,,,21,,5,Ad,Greg Gamal,Far,,,,,,,,,,49.90144903759453,475.21525590526625,Down the Line,Backhand,,,,,,,,,,38.431982720890026,-205.3207404,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-1,0-0,,716719,,,21,,6,Deuce,Greg Gamal,Far,,,,,,,,,,28.856856955365668,-503.213878,Crosscourt,Forehand,,,,,,,,,,-10.40457677,292.670888,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,2-1,0-0,,718049,,,21,,7,Deuce,Greg Gamal,Far,,,,,,,,,,-39.36045494,524.2569772525725,Crosscourt,Forehand,,,,,,,,,,99.06791339,-279.049136,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-1,0-0,,719349,,,21,,8,Deuce,Greg Gamal,Far,,,,,,,,,,137.4812937444609,-489.7572889,Down the Line,Forehand,,,,,,,,,,56.865775371799145,311.35604221331243,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-30,2-1,0-0,,720650,1.0,720650.0,21,,9,Ad,Greg Gamal,Far,,,,,,,,,,38.72502734031246,484.7843722657163,Down the Line,Backhand,,,,,,,,,,41.41632217845629,28.838445975488163,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,Cassius Chinlund,1,,,
0-40,2-1,0-0,1.0,747619,,,22,1.0,1,Ad,Greg Gamal,Far,1.0,Body,-53.96105096,-218.8601597,,,,,,14.297599518802762,458.4693022744787,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
0-40,2-1,0-0,,748450,,,22,1.0,2,Ad,Greg Gamal,Far,,,,,,,,,,-77.8985783,-494.5418471,Down the Line,Forehand,,,,,,,,,,-78.60068351,453.3482556865549,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,4,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
0-40,2-1,0-0,,749979,,,22,1.0,3,Deuce,Greg Gamal,Far,,,,,,,,,,-58.68559164,505.1187445316725,Crosscourt,Forehand,,,,,,,,,,46.53729221344927,-172.7433727,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,4,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-40,2-1,0-0,,752219,1.0,752219.0,22,1.0,4,Deuce,Greg Gamal,Far,,,,,,,,,,166.11388888880307,-383.0018537,Down the Line,Forehand,1.0,,,,,,,,,16.344127296579483,-233.4970801,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,4,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Greg Gamal,1,,,
