pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-40,1-3,0-1,,5263718.0,,,110,1.0,3,Deuce,Gianluca Ballotta,Near,,,,,,,,,,31.30521107,-513.9791339,Down the Line,Forehand,,,,,,,,,,113.4006124,369.6285542,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,Gianluca Ballotta,,1.0,,,,,,Deep
15-40,1-3,0-1,,5265069.0,,,110,1.0,4,Ad,Gianluca Ballotta,Near,,,,,,,,,,135.6870844,529.0415354,Crosscourt,Backhand,,,,,,,,,,-7.542645451,-252.7014928,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,David Fix,,,,,,,,Short
15-40,1-3,0-1,,5266189.0,,,110,1.0,5,Ad,Gianluca Ballotta,Near,,,,,,,,,,-35.69728237,-529.2298939,Crosscourt,Forehand,,,,,,,,,,151.9761702,396.3446468,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,18,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-3,0-1,,5268168.0,,,110,1.0,6,Ad,Gianluca Ballotta,Near,,,,,,,,,,169.1042378,498.539977,Crosscourt,Backhand,,,,,,,,,,-32.38116251,-410.1161745,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,David Fix,,,,,,,,Deep
15-40,1-3,0-1,,5269789.0,,,110,1.0,7,Ad,Gianluca Ballotta,Near,,,,,,,,,,-50.01359908,-537.303855,Crosscourt,Forehand,,,,,,,,,,59.45395341,438.6358924,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-3,0-1,,5271069.0,,,110,1.0,8,Ad,Gianluca Ballotta,Near,,,,,,,,,,62.0871063,538.6106518,Down the Line,Forehand,,,,,,,,,,140.50035,-247.5606955,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,David Fix,,1.0,,,,,,Short
15-40,1-3,0-1,,5272518.0,,,110,1.0,9,Deuce,Gianluca Ballotta,Near,,,,,,,,,,139.4997649,-503.5128937,Crosscourt,Backhand,,,,,,,,,,-10.90086942,243.0510389,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,18,,David Fix,Gianluca Ballotta,,,,,,,,Short
15-40,1-3,0-1,,5273838.0,,,110,1.0,10,Deuce,Gianluca Ballotta,Near,,,,,,,,,,-38.50072725,430.9580927,Down the Line,Forehand,,,,,,,,,,-80.99342192,-254.5129265,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,David Fix,,,,,,,,Short
15-40,1-3,0-1,,5275069.0,,,110,1.0,11,Ad,Gianluca Ballotta,Near,,,,,,,,,,-106.9797353,-525.6414753,Crosscourt,Forehand,1.0,,,,,,,,,74.19456474,204.0238955,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,18,,David Fix,Gianluca Ballotta,,,,,,,,Short
15-40,1-3,0-1,,5276468.0,,,110,1.0,12,Ad,Gianluca Ballotta,Near,,,,,,,,,,129.9306485,496.1476979,Crosscourt,Backhand,,,,,,,,,,-110.0903489,-402.6610674,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,18,,David Fix,David Fix,,,,,,,,Deep
15-40,1-3,0-1,,5277668.0,,,110,1.0,13,Ad,Gianluca Ballotta,Near,,,,,,,,,,-140.6211505,-531.6222113,Down the Line,Forehand,,,,,,,,,,-125.5242235,366.434077,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,18,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-3,0-1,,5278968.0,1.0,5278968.0,110,1.0,14,Deuce,Gianluca Ballotta,Near,,,,,,,,,,-56.8540245,511.0994423,Down the Line,Forehand,1.0,,,,,,,,,-166.5169401,-226.8236166,,1.0,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,18,,David Fix,David Fix,,,,Gianluca Ballotta,1,,,
0-0,1-4,0-1,1.0,5390819.0,,,111,,1,Deuce,David Fix,Near,1.0,Body,-98.16256015,212.5516623,,,,,,41.45371829,-429.6512959,,,,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,1.0,19,,Gianluca Ballotta,David Fix,,,,,,1st Serve In,Body,
0-0,1-4,0-1,,5391869.0,,,111,,2,Deuce,David Fix,Near,,,,,,,,,,-172.3936024,527.8453959,Crosscourt,Backhand,,,,,,,,,,19.51977253,-432.9838747,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-0,1-4,0-1,,5393218.0,,,111,,3,Deuce,David Fix,Near,,,,,,,,,,34.6506507,-544.1816765,Crosscourt,Forehand,,,,,,,,,,-126.9869969,426.2615704,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Deep
0-0,1-4,0-1,,5394768.0,,,111,,4,Deuce,David Fix,Near,,,,,,,,,,-133.0705052,551.7681868,Crosscourt,Backhand,,,,,,,,,,129.0401083,-373.124918,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-0,1-4,0-1,,5396189.0,,,111,,5,Deuce,David Fix,Near,,,,,,,,,,146.0785324,-522.3521107,Crosscourt,Forehand,1.0,,,,,,,,,-92.06404746,220.4661636,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
0-0,1-4,0-1,,5397709.0,,,111,,6,Deuce,David Fix,Near,,,,,,,,,,-158.3389818,508.7071632,Down the Line,Backhand,,,,,,,,,,-88.79366798,-320.8095254,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-4,0-1,,5399218.0,,,111,,7,Ad,David Fix,Near,,,,,,,,,,-63.02158793,-544.1816765,Crosscourt,Backhand,,,,,,,,,,90.04297353,415.9884733,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,,,,,Deep
0-0,1-4,0-1,,5400508.0,,,111,,8,Ad,David Fix,Near,,,,,,,,,,126.56653,526.6492563,Down the Line,Forehand,,,,,,,,,,88.82765748,-273.7801509,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-4,0-1,,5402018.0,,,111,,9,Deuce,David Fix,Near,,,,,,,,,,84.0287839,-516.3714129,Crosscourt,Forehand,,,,,,,,,,-102.9180282,287.1256616,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
0-0,1-4,0-1,,5403468.0,,,111,,10,Deuce,David Fix,Near,,,,,,,,,,-136.3599081,551.7681868,Crosscourt,Backhand,,,,,,,,,,25.72519138,-207.6093668,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-4,0-1,,5404888.0,,,111,,11,Deuce,David Fix,Near,,,,,,,,,,67.05856846,-478.6930173,Crosscourt,Forehand,,,,,,,,,,-43.3700678,342.6848316,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
0-0,1-4,0-1,,5406168.0,,,111,,12,Deuce,David Fix,Near,,,,,,,,,,-62.31140639,506.3148841,Down the Line,Backhand,,,,,,,,,,-74.90773185,-374.0453904,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-0,1-4,0-1,,5407668.0,,,111,,13,Ad,David Fix,Near,,,,,,,,,,-71.7683727,-516.9694827,Down the Line,Forehand,,,,,,,,,,-159.064206,380.6276411,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,1.0,,,,,,
0-0,1-4,0-1,,5409069.0,,,111,,14,Deuce,David Fix,Near,,,,,,,,,,-137.9298556,579.2793963,Down the Line,Backhand,,,,,,,,,,-24.82492892,-314.3605916,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-4,0-1,,5410588.0,,,111,,15,Deuce,David Fix,Near,,,,,,,,,,6.8217465,-439.2204123,Down the Line,Forehand,,,,,,,,,,119.8472496,365.8203904,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Deep
0-0,1-4,0-1,,5411838.0,,,111,,16,Ad,David Fix,Near,,,,,,,,,,146.0785324,582.867815,Down the Line,Forehand,,,,,,,,,,37.58496282,-223.5319937,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-4,0-1,,5414569.0,1.0,5414569.0,111,,17,Deuce,David Fix,Near,,,,,,,,,,37.58496282,-55.08423556,Crosscourt,Forehand,,,1.0,,,,,1,,-6.784350394,232.7802384,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,David Fix,,,,Short
15-0,1-4,0-1,1.0,5445718.0,,,112,,1,Ad,David Fix,Near,1.0,T,10.65567038,237.9492454,,,,,,-50.61166885,-445.20111,,,1.0,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,,,1st Serve In,T,
15-0,1-4,0-1,,5446668.0,1.0,5446668.0,112,,2,Ad,David Fix,Near,,,,,,,,,,35.56645341,524.2569773,Down the Line,Backhand,,,,,,,,,,38.6502734,12.09249234,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,David Fix,1,,,
30-0,1-4,0-1,1.0,5473489.0,1.0,5473489.0,113,,1,Deuce,David Fix,Near,1.0,T,-4.1144521,195.1116798,,,,,1,38.72502734,-430.3705873,,,1.0,,,,,,,,,,,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,David Fix,,1st Serve In,T,
40-0,1-4,0-1,1.0,5502888.0,,,114,,1,Ad,David Fix,Near,0.0,T,29.23066492,-11.53124453,1.0,T,51.71345691,244.1921752,,-45.71496063,-464.0402887,,,,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,,,2nd Serve In,T,
40-0,1-4,0-1,,5521638.0,,,114,,2,Ad,David Fix,Near,,,,,,,,,,77.97333224,499.1380468,Crosscourt,Forehand,,,,,,,,,,-31.94638014,-354.9047463,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
40-0,1-4,0-1,,5522869.0,,,114,,3,Ad,David Fix,Near,,,,,,,,,,-46.98585411,-525.9405293,Down the Line,Forehand,,,,,,,,,,-127.4295877,319.8975886,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,1.0,,,,,,Short
40-0,1-4,0-1,,5524239.0,,,114,,4,Deuce,David Fix,Near,,,,,,,,,,-127.1645997,514.6878609,Crosscourt,Backhand,,,,,,,,,,18.00708661,-321.7854987,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-0,1-4,0-1,,5525588.0,,,114,,5,Deuce,David Fix,Near,,,,,,,,,,41.79013014,-453.5740868,Crosscourt,Forehand,,,,,,,,,,-73.00405184,254.4918745,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-0,1-4,0-1,,5526838.0,,,114,,6,Deuce,David Fix,Near,,,,,,,,,,-102.5689851,530.8357448,Down the Line,Backhand,,,,,,,,,,-152.7671916,-220.2283902,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-0,1-4,0-1,,5528468.0,,,114,,7,Ad,David Fix,Near,,,,,,,,,,-170.1508311,-496.6351105,Crosscourt,Backhand,1.0,,,,,,,,,11.59175962,322.321752,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-0,1-4,0-1,,5529968.0,,,114,,8,Ad,David Fix,Near,,,,,,,,,,21.68001969,421.3889764,Crosscourt,Forehand,,,,,,,,,,-79.45168416,-326.4408355,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-0,1-4,0-1,,5531348.0,1.0,5531348.0,114,,9,Ad,David Fix,Near,,,,,,,,,,-100.0271599,-517.8665682,Down the Line,Backhand,,,,,,,,,,-159.141869,253.4873852,,,1.0,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,Gianluca Ballotta,1,,,
40-15,1-4,0-1,1.0,5558558.0,,,115,,1,Deuce,David Fix,Near,0.0,T,20.29697616,-229.7024278,1.0,Body,-92.22017717,172.1613408,,41.90228018,-440.7155676,,,1.0,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,,,2nd Serve In,Body,
40-15,1-4,0-1,,5572869.0,,,115,,2,Deuce,David Fix,Near,,,,,,,,,,-162.6749781,483.5882327,Crosscourt,Backhand,,,,,,,,,,14.16072288,-252.1603018,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-15,1-4,0-1,,5574218.0,,,115,,3,Deuce,David Fix,Near,,,,,,,,,,55.17192695,-513.3810641,Crosscourt,Forehand,,,,,,,,,,-112.5416503,434.0291667,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Deep
40-15,1-4,0-1,,5575468.0,,,115,,4,Deuce,David Fix,Near,,,,,,,,,,-131.8743657,532.6299541,Crosscourt,Backhand,,,,,,,,,,26.15932305,-216.0241032,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-15,1-4,0-1,,5576749.0,,,115,,5,Deuce,David Fix,Near,,,,,,,,,,55.24668088,-469.7219707,Crosscourt,Forehand,,,,,,,,,,-44.71472003,291.4662894,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-15,1-4,0-1,,5578039.0,,,115,,6,Deuce,David Fix,Near,,,,,,,,,,-81.93555884,524.2569773,Crosscourt,Backhand,,,,,,,,,,17.7062336,-341.3138834,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-15,1-4,0-1,,5579588.0,1.0,5579588.0,115,,7,Deuce,David Fix,Near,,,,,,,,,,23.97886592,-504.7090332,Crosscourt,Forehand,,,,,,,,,,-58.83509952,-229.1282426,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,Gianluca Ballotta,1,,,
40-30,1-4,0-1,1.0,5611289.0,,,116,,1,Ad,David Fix,Near,0.0,Wide,152.0003226,245.0154254,1.0,Body,71.03920604,188.9856463,,-28.726028,-444.0765092,,,1.0,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,19,,Gianluca Ballotta,David Fix,,,,,,2nd Serve In,Body,
40-30,1-4,0-1,,5619968.0,,,116,,2,Ad,David Fix,Near,,,,,,,,,,118.2683071,513.4917213,Down the Line,Forehand,,,,,,,,,,39.65617892,-226.7871391,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-30,1-4,0-1,,5621489.0,,,116,,3,Deuce,David Fix,Near,,,,,,,,,,6.050781934,-517.8665682,Crosscourt,Forehand,,,,,,,,,,-55.78075241,264.4262631,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-30,1-4,0-1,,5622869.0,,,116,,4,Deuce,David Fix,Near,,,,,,,,,,-60.21814304,481.1959536,Down the Line,Forehand,,,,,,,,,,-48.61084318,-409.8731573,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Deep
40-30,1-4,0-1,,5624168.0,,,116,,5,Ad,David Fix,Near,,,,,,,,,,-44.59357502,-525.3424595,Down the Line,Forehand,,,,,,,,,,-4.561329834,250.9913003,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,David Fix,,1.0,,,,,,Short
40-30,1-4,0-1,,5625539.0,,,116,,6,Ad,David Fix,Near,,,,,,,,,,7.162828084,526.0511866,Crosscourt,Forehand,,,,,,,,,,-90.46340223,-265.117115,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-30,1-4,0-1,,5627018.0,,,116,,7,Ad,David Fix,Near,,,,,,,,,,-110.1195921,-536.1077154,Crosscourt,Backhand,,,,,,,,,,70.97654746,331.2091645,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-30,1-4,0-1,,5628369.0,,,116,,8,Ad,David Fix,Near,,,,,,,,,,111.9885553,506.3148841,Crosscourt,Forehand,,,,,,,,,,-86.20227472,-296.8336067,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-30,1-4,0-1,,5629918.0,,,116,,9,Ad,David Fix,Near,,,,,,,,,,-109.2972605,-501.4196686,Crosscourt,Backhand,,,,,,,,,,89.02822616,325.4716371,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,19,,Gianluca Ballotta,David Fix,,,,,,,,Short
40-30,1-4,0-1,,5631268.0,1.0,5631268.0,116,,10,Ad,David Fix,Near,,,,,,,,,,130.9025262,513.4917213,Down the Line,Forehand,,,,,,,,,,207.3808563,-319.4123578,,,1.0,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,19,,Gianluca Ballotta,Gianluca Ballotta,,,,David Fix,1,,,
0-0,1-5,0-1,1.0,5664268.0,,,117,,1,Deuce,Gianluca Ballotta,Far,1.0,T,9.501213911,-220.5269849,,,,,,-28.726028,490.76507,,,1.0,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,20,,David Fix,Gianluca Ballotta,,,,,,1st Serve In,T,
